,videoId,channelId,channelTitle,videoTitle,videoDescription,categoryId,videoTags,defaultLanguage,defaultAudioLanguage,viewCount,likeCount,dislikeCount,favoriteCount,commentCount
24,WIoRIg68lcY,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 ENTRAÎNEMENTS DE CHIENS DANGEREUX ET INTERDITS !,"➤ Eureka : https://goo.gl/tPrHPg ✅.➤ Visiter notre Site Web : http://lamafache.com  ✅.Si vous possédez un chien de compagnie, vous devrez savoir que presque tous naissent gentils et dociles. Ce n'est que l'éducation et l'entrainement qu'ils reçoivent, qui font qu'ils le restent, ou au contraire, qu'ils deviennent agressifs, voire dangereux ! Si certaines races de chiens sont faciles à apprivoiser et à éduquer, d'autres en revanche, peuvent donner du fil à retordre à leurs maîtres. Nous parlons ici des chiens dits d'attaque ou de défense qui, de par leur patrimoine génétique, sont particulièrement difficiles à dresser. Et c'est justement de ces chiens là dont nous allons vous parler aujourd'hui. Découvrez donc les 10 entrainements de chiens difficiles! Attention, ça risque de mordre ! Sources : https://anotepad.com/notes/wjtc5dk2.S’abonner à la chaîne : https://goo.gl/KOb7Ns.Retrouve nous sur FB : https://www.facebook.com/lamafachetv/.For copyright matters please send  an email to : contact@lamafache.com",24,entrainement de chiens dressage chien meilleurs chiens chiens dangereux les 10 top 10 10 lama faché listes dans le monde du monde comment se protéger des chiens dangereux quels chiens sont dangereux chiens dangereux liste comment dresser chien Pitbull Rottweiler Berger Allemand Doberman,fr,fr,217722,6412,278,0,257
25,88502YxWcUU,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,CE SOL VA VOUS ÉTOURDIR … IDÉES DE DÉCORATION LES PLUS ORIGINALES !,"Avec un peu d'imagination et les bons matériaux, nous pouvons créer des décorations et des objets architecturaux avec une touche unique et distinctive. Amusantes, terrifiantes ou encore fascinantes, les idées ne manquent pas pour créer des espaces hors du commun, voire même très étranges.C’est certain, aujourd’hui vous serez sacrément étonnés en découvrant les 15 idées de décoration les plus originales mais aussi les plus farfelues au monde ! Lorsque l'architecture s'allie avec les nouvelles techniques modernes, ça donne ça, regardez !.➤ Eureka : https://goo.gl/tPrHPg ✅.➤ Visiter notre Site Web : http://lamafache.com  ✅.Sources : https://anotepad.com/notes/tyepe7jc.S’abonner à la chaîne : https://goo.gl/KOb7Ns.Retrouve nous sur FB : https://www.facebook.com/lamafachetv/.For copyright matters please send  an email to : contact@lamafache.com",24,illusion optique sol va vous étourdir illusion art décoration maison les 10 top 10 10 lama faché listes dans le monde du monde idée bricolage trucs et astuces bricolage facile bricolage en papier bricolage décoration construction machine bâtiment,fr,fr,288149,11710,310,0,274
26,3n3zmwDM_IY,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,LA VÉRITÉ SUR LA DISPARITION D'ANNABELLE …,"➤ Eureka : https://goo.gl/tPrHPg ✅.➤ Visiter notre Site Web : http://lamafache.com  ✅.L’image de la poupée tueuse ou possédée par le démon s’est incrustée dans l’imaginaire collectif par le biais d'une multitude d’œuvres cinématographiques et de romans. Citons par exemple l’excellent livre de la série Chair de poule, « La Nuit des pantins », ou le film culte « Chucky ». Ces poupées devenues des protagonistes dans des histoires d’horreur sont donc légion, mais toutes ne font pas forcément peur, et certaines frisent carrément le ridicule. Pourtant, il y'en a une qui est vraiment terrifiante, et dont la seule vue pourrait être la source de vos cauchemars durant des semaines. Rendue mondialement célèbre grâce à la série de films « Conjuring » et de l’histoire d’Ed et de Lorraine Warren, Annabelle n’a pas perdu de son aura maléfique et continue à horrifier ceux qui s’en approchent. Contrairement à tous les autres pantins imaginaires, Annabelle existe bel et bien dans la vie réelle, enfermée à double tour dans une vitrine chez les Warren. Mais, ne soyez pas rassuré pour autant, vu qu’une rumeur vient d’apparaitre sur les réseaux sociaux, faisant état de sa disparition. Alors, installez-vous bien à l’aise, car aujourd’hui nous allons découvrir la vérité sur cette mystérieuse et terrifiante affaire !Sources : http://anotepad.com/notes/dr7fe8ww.Retrouve nous sur FB : https://www.facebook.com/lamafachetv/.For copyright matters please send  an email to : contact@lamafache.com",24,Annabelle la vrai Annabelle Annabelle 2 Annabelle 3 Annabelle la maison du mal Annabelle vraie histoire les 10 top 10 10 lama faché curiosités listes dans le monde du monde histoire qui fait peur vérité sur Annabelle quel annabelle fait le plus peur qui Annabelle Pourquoi Annabelle n’est plus au musée mystères mystères résolus,fr,fr,277206,12306,480,0,1218
27,KExva5ENSSU,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,CETTE MÈRE ADOPTIVE A EU LA SURPRISE DE SA VIE QUAND ELLE A DÉCOUVERT ÇA !,"➤ Eureka : https://goo.gl/tPrHPg ✅.➤ Visiter notre Site Web : http://lamafache.com  ✅.Partout dans le monde, des milliers de femmes mettent au monde des bébés dont elles ne peuvent s’occuper, et qu’elles confient aux bons soins d’autres personnes. C’est une triste réalité, certes, mais fort heureusement, beaucoup de ces enfants ont la chance de se retrouver très vite dans des familles d’accueil, qui s’occupent d’eux pendant une certaine durée. Katie Page, une jeune Américaine, est l’une de ces personnes bénévoles qui ont décidé d’adopter un enfant, après s’être occupée de lui pendant quelques mois. Mais cette jeune mère adoptive ne savait pas qu’elle aurait la surprise de sa vie, après avoir décidé, encore une fois, d’accueillir chez elle un deuxième enfant. L’histoire de cette jeune maman, qui a beaucoup fait parler d’elle en 2019, est digne d’un beau roman, à tel point qu’elle a été largement relayée par les médias. Et aujourd’hui, nous avons décidé de vous faire découvrir son incroyable histoire.Sources : https://anotepad.com/notes/de5is3kf.S’abonner à la chaîne : https://goo.gl/KOb7Ns.Retrouve nous sur FB : https://www.facebook.com/lamafachetv/.For copyright matters please send  an email to : contact@lamafache.com",24,adoption enfant adopté histoire les 10 top 10 10 lama faché listes dans le monde du monde parent adoptif histoire vraie bonne action bonté faire du bien comment adopter adoption qui tourne mal adoption qui se passe mal adoption simple adoption à l’ètranger adoption pleine,fr,fr,120184,6857,150,0,238
28,gAL1vNwMypk,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,5 VIDÉOS FANTÔMES QUE VOUS DEVEZ VOIR POUR CROIRE !,"➤ Eureka : https://goo.gl/tPrHPg ✅.➤ Visiter notre Site Web : http://lamafache.com  ✅.Si le monde des ténèbres et des Poltergeist vous fait peur, au point de vous pétrifier sur place, passez votre chemin ! Car aujourd’hui, nous avons décidé de jeter un œil sur ces vidéos prises sur le vif, montrant ou laissant entrapercevoir des entités venues d’un autre monde. Tenez-vous prêt ! Vous allez découvrir les 5 vidéos fantômes les plus effrayantes, qui vous glaceront réellement le sang dans les veines, et vous rendront à coup sûr paranoïaques !Source : https://anotepad.com/notes/ny3mar8s.S’abonner à la chaîne : https://goo.gl/KOb7Ns.Retrouve nous sur FB : https://www.facebook.com/lamafachetv/.For copyright matters please send  an email to : contact@lamafache.com",24,Vidéos terrifiantes fantômes filmés par caméra fantôme les 10 top 10 10 lama faché listes dans le monde du monde caméras de surveillance vidéos qui font peur vidéos terrifiantes que vous devez croire pour croire paranormales mystères inexpliqués flippant qui fait peur fantômes vrais,fr,fr,76808,4180,260,0,279
29,X_UtDimpDNs,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,"UN MILLIONNAIRE SE MOQUAIT D’UNE FAMILLE PAUVRE, MAIS LA SERVEUSE L’A …","➤ Eureka : https://goo.gl/tPrHPg ✅.➤ Visiter notre Site Web : http://lamafache.com  ✅.À l’aube du troisième millénaire, on pourrait croire que la pensée humaine a nettement progressé et que des concepts passéistes comme le racisme, se soient totalement éteints. Or malheureusement, il n’en est rien, et de nos jours encore, des gens se font huer voire tancer à cause de leurs origines. Ces agissements font honte à l’humanité. Heureusement, il existe des héros des temps modernes, prêts à lutter pour la dignité humaine. L’histoire passionnante que vous allez suivre aujourd’hui, nous montre que les bonnes comme les mauvaises actions sont toujours rétribuées à leur juste valeur. Alors, installez-vous bien confortablement, car nous allons voir comment un millionnaire s'est moqué d'une famille sans défense dans un restaurant, ainsi que l’acte d’extrême bravoure d’une jeune et jolie serveuse qui a suivi !Et si cette vidéo vous plaît, n'oubliez pas de mettre un pouce bleu, de vous abonner à la chaîne et d'activer la cloche pour recevoir toutes les notifications.Sources : https://anotepad.com/notes/fcd5nb7j.S’abonner à la chaîne : https://goo.gl/KOb7Ns.Retrouve nous sur FB : https://www.facebook.com/lamafachetv/.For copyright matters please send  an email to : contact@lamafache.com",24,faire du bien un millionnaire s’est moqué d’une famille pauvre dans un restaurant serveuse les 10 top 10 10 lama faché listes dans le monde du monde pauvre riche riches et pauvres serveuse a aidé histoire touchante ridiculisé bonnes actions bonté bon coeur histoire vraie,fr,fr,284487,13823,425,0,582
30,C18C5n_oMQU,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,VOICI COMMENT KIM JONG UN DÉPENSE SES MILLIARDS !,"➤ Eureka : https://goo.gl/tPrHPg ✅.➤ Visiter notre Site Web : http://lamafache.com  ✅.Le train de vie des milliardaires de ce monde a toujours été la cible de la fascination du public et des médias, surtout si celui-ci est exubérant et extrêmement opulent. Car le commun des mortels aime s’identifier aux gens immensément riches et vivre ainsi par procuration, leur douce et sensuelle vie de pacha. Mais lorsque le gout du luxe côtoie la politique et le pouvoir absolu, les extrêmes et les abus ne sont jamais loin. Ainsi en est-il de l’incorrigible tyran nord coréen, Kim Jong Un, qui est aujourd’hui, considéré tout bonnement par certains, comme l’un des hommes les plus riches de la planète. Guide suprême et multi milliardaire, le jeune leader potelé ne se prive d’ailleurs de rien, et son mode de vie ultra luxueux aurait déjà couté plus de 4 milliards de dollars à l’économie nord coréenne. Mais comment quelqu’un, fut-il roi ou président, peut-il dépenser autant d’argent, et en si peu de temps ? Alors installez vous bien confortablement car aujourd’hui, nous allons découvrir comment Kim Jong Un dépense ses milliards ?Sources : https://anotepad.com/notes/9jgcbayy.S’abonner à la chaîne : https://goo.gl/KOb7Ns.Retrouve nous sur FB : https://www.facebook.com/lamafachetv/.For copyright matters please send  an email to : contact@lamafache.com",24,Kim Jong kim jong un Corée du Nord les 10 top 10 10 lama faché listes dans le monde du monde comment Kim Jong dépense son argent riche fortune Kim jong kim jong président comment Kim jong est arrivé au pouvoir kim jong vs trump Kim jong un mort,fr,fr,107840,4681,254,0,498
31,1U6sNshvgmc,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,VOICI COMMENT EST FAIT LE CAVIAR,"➤ Eureka : https://goo.gl/tPrHPg ✅.➤ Visiter notre Site Web : http://lamafache.com  ✅.Regardez cette petite boîte..... savez-vous ce qu'elle contient? Et bien elle contient l'une des spécialités gastronomiques les plus chères du monde : le caviar. Un petit plaisir de la table qui n'arrive qu'aux palais des gens les plus fortunés. Installez-vous confortablement, préparez vos papilles...enfin...pour l'instant vos yeux seulement..., car on vous emmène découvrir les secrets de fabrication de l'un des mets les plus rares et les plus estimés au monde. Sources : http://anotepad.com/notes/dr7fe8ww.For copyright matters please send  an email to : contact@lamafache.com",24,Caviar comment est fait les 10 top 10 10 lama faché curiosités listes dans le monde du monde caviar d’aubergine caviar poisson caviar recette caviar qui sort du poisson caviar ou acheter caviar ou lentilles caviar lequel choisir quel caviar choisir caviar avec quoi deguster caviar ou oeuf de lump,fr,fr,197339,7272,273,0,352
32,DtzjF7tzYOU,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,10 PLATS CHERS QUE SEULS LES RICHES PEUVENT MANGER !,"➤ Eureka : https://goo.gl/tPrHPg ✅.➤ Visiter notre Site Web : http://lamafache.com  ✅.La gastronomie est tout un art, ça tout le monde le sait! En revanche, ce que tout le monde ne sait pas c’est que elle aussi fait dans les extravagances ! Préparez-vos papilles, ou plutôt votre porte-monnaie, aujourd’hui nous vous proposons les 10 plats les plus chers du monde ! Mettez les pieds sous la table, c’est parti pour le voyage culinaire le plus onéreux de votre vie !Sources: https://anotepad.com/notes/twq94ipf .S’abonner à la chaîne : https://goo.gl/KOb7Ns.For copyright matters please send  an email to : contact@lamafache.com",24,plats les plus cher riche millionnaire caviar les 10 top 10 10 lama faché listes dans le monde du monde cuisiner cuisine plats or café Kopi Luwak Ruby Roman jambon café le plus cher au monde japon,fr,fr,242012,7674,280,0,337
33,1Dlr8BUfAqs,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,À L’INTÉRIEUR DE L’HÔTEL LE PLUS CHER AU MONDE … LE SEUL A AVOIR 7 ÉTOILES !,"Fièrement dressé au milieu de l'eau, le plus luxueux hôtel du monde règne sur la côte sud du Golf persique à Dubaï comme maître de tous les bâtiments d'Arabie, comme son nom l'indique. Le Burj Al Arab, ou Tour d'Arabie est bâtie sur une île artificielle à 300m de la plage de Jumeirah à Dubaï. C'est l'un des hôtels les plus hauts du monde, mais aussi l'un des plus chers! Cette magnifique voile géante est devenue l’un des symboles les plus connus de l’architecture planétaire et le plus représentatif du skyline de Dubaï. Et derrière cette merveille, se cache toute une histoire, la voici..➤ Eureka : https://goo.gl/tPrHPg ✅.➤ Visiter notre Site Web : http://lamafache.com  ✅.Sources:  https://anotepad.com/notes/jkedjmdx.S’abonner à la chaîne : https://goo.gl/KOb7Ns.For copyright matters please send  an email to : contact@lamafache.com",24,Dubai hotel Hotel le plus cher au monde hotel 7 étoiles Burj al arab Burj al arab prix les 10 top 10 10 lama faché listes dans le monde du monde hotel de luxe quel hotel hotel a Dubai hotel près de hotel room hotel dubai Burj Al Arab,fr,fr,355286,10511,364,0,496
34,ZLkUhfmOgeE,UCH0XvUpYcxn4V0iZGnZXMnQ,Lama Faché,BLACK PANTHER EST MORT … VOICI TOUT CE QUE VOUS DEVEZ SAVOIR SUR L’ACTEUR CHADWICK BOSEMAN !,"➤ Eureka : https://goo.gl/tPrHPg ✅.➤ Visiter notre Site Web : http://lamafache.com  ✅.Une nouvelle tragique a récemment été annoncée : le légendaire acteur de Marvel, Chadwick Boseman, nous a quitté à l’âge de 43 ans. Connu principalement pour incarner le roi T’Challa dans Black Panther, Chadwick est en effet décédé le vendredi 28 août 2020 suite à un cancer du colon diagnostiqué en 2016. Il avait pourtant continué à tourner sur les plateaux des grands films hollywoodiens tout en subissant d'innombrables opérations et chimiothérapie et, surtout, sans que le grand public n’en prenne connaissance. Plusieurs acteurs hollywoodiens ont aussitôt rendu hommage au célèbre acteur. La nouvelle a même suscité des réactions émues au-delà de Hollywood. Ce qui n’est pas étonnant puisque l’acteur est considéré comme une véritable légende. Mais alors, quelles sont les circonstances exactes dans lesquelles l’acteur Chadwick Boseman est mort ? C’est à cette question et à bien d’autres encore que nous allons tenter de répondre dans cette vidéo.Source : https://anotepad.com/notes/tcay5f55.S’abonner à la chaîne : https://goo.gl/KOb7Ns.Retrouve nous sur FB : https://www.facebook.com/lamafachetv/.For copyright matters please send  an email to : contact@lamafache.com",24,,fr,fr,790372,31399,1014,0,1882
